id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
0735c7334d85c6aa,"Issues with Knox 

Knox run things like Gala Days, festivals etc. and you know what? Along Redleaf Ave and the Pacific Hwy, they illegally park. Now, I know a friend who lives on the Pcfc Hwy in Wahroonga, and the snobby bastards from Knox come along and completely block people's driveways. They can't get out! However, it's not illegal and the people of Wahroonga complain to Ku-ring-gai Council and what do they get? Nothing! It's ridiculous that bastards like that can get away with it. Somebody needs to add another section on this article talking about this issue, so that people who want to know more about the school and also people who attend the school can realise just how much arrogant and jerky they are!",0,0,1,0,1,0
6389329fd705df7a,"Allah... 

Allah, a Muslims version of Santa Claus for juvenile adults who feel the need to think a magical all seeing eye lives in the sky. *facepalm*!!!!",0,0,0,0,0,0
c286677b68fb6ca0,"""

 This matter has been extensively discussed in archived discussion  and this has been the consensus wording for some months. The paragraph refers to the official title of the proposition on the ballot (please see the referenced citations) and outlines the history of why that language appears there. The """"Ballot summary language"""" also outlines this history and explains where that title appears. Please consider presenting something here other than a bare demand for revision of already settled language.   """,0,0,0,0,0,0
434130ce1d5faeca,You are probably right about AM Wood. Did you check the other XIs - I piped them mostly by (educated) guess-work. → (talk • contribs),0,0,0,0,0,0
fceee883f69d8531,"""
Also...good use of fuck.  As you noted, it's well tolerated on this page.   Talk• Contributions """,1,0,1,0,0,0
c93c144009cd2a57,I'll write it when I have some time.,0,0,0,0,0,0
79f8034c338820dc,"""
Support agree with   """,0,0,0,0,0,0
0fa6bc45e094eecb,"My ideas are not against socialism at all, Islam is not socialism, in fact, Islam stands against everything socialism stands for, do you think Muslims tolerate other religions and Atheists and Agnostics while in their countries? Of course not, and I don't care whether I am against multiculturalism, multiculturalism has failed, Muslims hate us, we cannot change that. I am not a racist as well, I am proud to be European, what is wrong with that?",0,0,0,0,0,0
46b04ba364ea7a1b,"Just saw your latest addition to that page and thought I'd drop you another line. You might want to look at the list of alternative outlets to Wikipedia, many of which would let you host your content. We're an encyclopedia, and since your page doesn't meet the requirements for an encyclopedia it can't stay here, but there are lots of other places that could host your stuff. Good luck!",0,0,0,0,0,0
2da4d787456fee73,ameriKKKans like to get their anusses raped,1,0,1,0,1,1
2b6be63ef4e13a63,"""
I wouldn't call this a """"backfired sting"""" and if you openly state Planned Parenthood did nothing wrong there is obviously a lack of neutral POV. I do agree with Mattnad's suggestions but I see it is vastly different to what is posted currently.  190.6.159.37  """,0,0,0,0,0,0
77702c011db04566,Hey there you are on google. I get the last say! 'There is 5 senses only!!!!!!! Everybody really only does want immortality foreeevvver!!!!!!!!!!!!!!!! Errrrasee that shittttttttt!!!!!!!!!!!!!!!!!!!!!!!!!!!! Stuppidd plato and old shit and wrong shit!!!!! I'm the best best I'b thought all out! You nonesense useless bastard! Go to hell.,1,0,1,0,1,0
f696408a317a7fe4,"why you are a bastard 

I hope your dog dies.",1,0,1,1,1,0
57d22e517d5753ee,"}}

{{user hates J Bar",1,0,0,0,0,0
60cdd48fb71157e6,"cover 

so, do we want a current or older cover? i have the 57 paper edition i can scan. its actually not even in the amazon list of covers, its older.",0,0,0,0,0,0
7b3bdbcaccf54d74,"""protected|answered=yes}}

 Good Article Progress... 

There are several great Disney character articles on Wikipedia, but very few of them are classified GA. I am really trying to transform Belle into a good article, like Ariel from The Little Mermaid...how am I doing so far? Thoughts? Suggestions? I know the article is no where near nomination status...I would just like a few guidelines.

Just a thought but other minor films that she appeared in could be merged down in one section with a few mentions about the films without going into huge detail about them. Something like she's appeared in spin-off films regarding the character, something like that you know? Doesn't need a subsection for each movie it makes the article clunky. All of her appearances don't have to be put into such great detail; like the Kingdom Hearts info goes too far into the it, just a short summary would suffice. And I'm sure that you're aware that the article needs more info on the character's cultural impact, stuff like that. The information on the development seems, okay same amount in the Ariel article so there's that. I'd suggest getting rid of the list of Broadway Actresses it's kind of an eye sore, just a thought. Or put it to prose Yum. 

Another thing I noticed while I was editing the page, there are a lot of references to IMDB (the whole production cast and stuff like that, you used IMDB) when there are a lot of other options. The film usually has documentaries on production where you can get that info; that's where I got a lot of info when writing the Ariel article, and the commentaries are useful too. What I'm saying is that there's a tone of info on this character out there (the Blu-Ray has a tone of extras and documentaries that could be of use). And if you don't own the dvds or whatever I'd assume YouTube could be of service. And when you're citing your sources remember to put the original date that the information was published and all the access date stuff too. But it's going to take a while Yum. 

Believe it or not, I have actually been trying to use sources other than IMDb. The majority of my character development information came from other online sources. As for film and production documentaries, I am still new on learning how to source those, but I will look into it. And I always thought the """"date"""" section in the source template was meant for the date that you found the information. Thanks for letting me know!   

 Belle's eye color 

First off, there are no evidence that Belle's eyes are brown, just like there are no evidence that Aurora's eyes are blue. The movies, the Disney Princess website, the franchise and merchandise, and official artwork all depict Belle with hazel eyes and Aurora with violet eyes. And saying that there's only one person in the entire world who believes Belle's eyes are hazel is ridiculous. Search the internet, the people who believe her eyes are hazel are way more than the people who believe her eyes are brown.

People who claim her eyes are brown have no evidence to back that up. An article with an interview with the voice actress is not a good evidence, it's just a bunch of words. What evidence does the voice actress herself have to back up what she's saying?! It can't be any of the movies, they tell a different story.

A quote from the actress - """"She was also the first brown-eyed princess, the rest had blue eyes. She had a quirkiness and an oddness about her so many girls identified with Belle because they feel there is a part of her that is like them.""""

There are THREE lies buried in that first sentence; 1) Snow White was the first brown-eyed princess, not someone else. 2) Not all of the previous Princesses have blue eyes; Snow White has brown eyes and Aurora has violet eyes - that's half (2 out of 4) of the Princesses that do not have blue eyes. And 3) Belle's eyes are not brown as the movies themselves and other stuff will show you.

There's nothing wrong with articles as long as they don't condradict anything, but Paige O'Hara's words contradicted not one, but THREE things about the Disney Princesses.",0,0,0,0,0,0
bf0a18a5edeba4e9,"Fuck You 

Fuck you, douchébag",1,1,1,0,1,0
00c7cc75cbeb3b11,"RE:  Hulk changes.

Fuck off idiot.

user coldbrotha",1,0,1,0,0,0
7caa61029ee20aae,"Remove PA 

Pennsylvania is not on the east coast.it's inland",0,0,0,0,0,0
ffa418f993e7edf8,Please do not add speedy deletion tags to our article. We do not believe the article deserves to be deleted because it is about us and once again we did not create the link. If you think the article deserves to be deleted go kiss your comptuer goodbye. We will convene to reach a decision and will not look at anything you give us. Thank you.,0,0,0,0,0,0
60f227ddd3674182,Your cause is nonsense.  You are a Mossad terrorist.,1,0,0,0,0,1
73bcf48f69a545b4,"""

Navenby 

Cheers for the message - you might be 'the hard part,' but I actually enjoyed re-doing some of the refs! Good old books, you forget how useful they are sometimes! I guess Google has made me lazy... Thankyou, once again, for your patience in going through all 120-odd refs. It was much, much appreciated. Next time I write something, I'm going to choose a subject with three sources (reliable of course) and nothing else!'''''' """,0,0,0,0,0,0
593aaf7933faafd8,"well hes an idiot, he removed my edits for no reason even though they were correct",1,0,1,0,1,0
94a5024323152cd1,"==Why does it bother you, fuckface?89.123.100.99  Suck my cock.",1,0,1,0,1,0
5cf14ec359f9ebcc,"Yes, douche, but an article DOES have to be neutral.  Happyme22 has consistently been aggressiv in keeping the Nancy Reagan article skewed towards her favor.  If you check that article's talk page, you will see several admissions by him that he IS clearly in her favor, and that his edits to her article are aggressive in such a manner that there should be no question of his bias.  That you (and other adtiors/administrators) have been so lax in blocking him for making non-NPOV edits to her articleonly goes to prove -again- that Wikipedia is nothing more than a media manipulated brainwashing machine.  Fuck you, Wikipedai, you just lost a user ever.
Yes, douche, but an article DOES have to be neutral.  Happyme22 has consistently been aggressiv in keeping the Nancy Reagan article skewed towards her favor.  If you check that article's talk page, you will see several admissions by him that he IS clearly in her favor, and that his edits to her article are aggressive in such a manner that there should be no question of his bias.  That you (and other adtiors/administrators) have been so lax in blocking him for making non-NPOV edits to her articleonly goes to prove -again- that Wikipedia is nothing more than a media manipulated brainwashing machine.  Fuck you, Wikipedai, you just lost a user ever.
Yes, douche, but an article DOES have to be neutral.  Happyme22 has consistently been aggressiv in keeping the Nancy Reagan article skewed towards her favor.  If you check that article's talk page, you will see several admissions by him that he IS clearly in her favor, and that his edits to her article are aggressive in such a manner that there should be no question of his bias.  That you (and other adtiors/administrators) have been so lax in blocking him for making non-NPOV edits to her articleonly goes to prove -again- that Wikipedia is nothing more than a media manipulated brainwashing machine.  Fuck you, Wikipedai, you just lost a user ever.
Yes, douche, but an article DOES have to be neutral.  Happyme22 has consistently been aggressiv in keeping the Nancy Reagan article skewed towards her favor.  If you check that article's talk page, you will see several admissions by him that he IS clearly in her favor, and that his edits to her article are aggressive in such a manner that there should be no question of his bias.  That you (and other adtiors/administrators) have been so lax in blocking him for making non-NPOV edits to her articleonly goes to prove -again- that Wikipedia is nothing more than a media manipulated brainwashing machine.  Fuck you, Wikipedai, you just lost a user ever.",1,0,1,0,1,0
79dd97b1a15902b4,"""

 A barnstar for you! 

  The Editor's Barnstar For editing Richard J. Bartlett, who I've met.   """,0,0,0,0,0,0
20c78ff926108463,"have rich edit histories containing thousands of edits, and often edit the same article during the same week.
Both accounts",0,0,0,0,0,0
aff1072b2c2e723b,"Talk:Nigger 
 Please stop your disruptive editing. If you continue to vandalize Wikipedia,  you will be blocked from editing.   ☎",1,0,0,0,0,1
3fe3ad5341ca42a2,"""

 Tidalenergy, thanks for adding the graphic and extra information as requested, it makes things clearer for the reader. However, you have still not addressed the fundamental issue regarding a claim of efficiency of """"3 times higher then the Betz Limit of 59.3%"""". Noone here has contested that a shroud can lead to 3-4 times higher energy extraction than a similar sized turbine. The problem I still have is that you are using the word efficiency and implying 180% efficiency - a value over 100%. As I'm sure you know, energy efficiency can never go over 100%, see energy conversion efficiency for exactly why. If you replace the words efficiency with energy extraction I will be happy.  """,0,0,0,0,0,0
b716be45a5169f5e,"To the last section 

I am a little bit confused because I can not place an answer on the last section. Possibly my computer. Now the answer:
Yes you are right I suppose. But I thougt that a lot of the User-pages could be dead. I supposet that 95% will be dead. This is very pitty, but I can not be sure in each site and it is not simple to say which one should be it, because I wanted to be neutral. This was the reason. But you are right and I will make new articles on the German wikipedia again. It was not a fun for me to place such messages on User-pages. Have a fine X-mas. (-:",0,0,0,0,0,0
b41c73b85a1776af,")

Sorry about the inconvient vandalism. I thought that you might enjoy a Lil' Jon parody though. Sorry again! 05:17, 5 June 2007 (UTC",1,0,0,0,0,0
4c8b5f60630175aa,"recent online article 

FYI this just came out:  Sundaram's Sieve",0,0,0,0,0,0
27aafc4eb33071b0,"That's all bullshit, and you know it.",1,0,1,0,0,0
1e149487535a80c4,"I looked escaped the Kyrgyzstan, real nasty place, he real bad man",0,0,0,0,0,0
33c6bc23d4ab4c5d,"You will not you stop? What you want? Destroy the articles? She almost married him, why do you not delete it on the page Adam Brody too?",0,0,0,0,0,0
0c9957b68152fa20,"""

 Help Please! An evil Wikipedia editor attacks aviation pioneers Coanda and Vuia constantly TAB 

Unfortunately, an evil Wikipedia editor (who uses a multitudes of names ( Romanianlies, Romaniantruths, Binksternet, Soundofmusicals, Andy Dingley, GraemeLeggett, BilCat, ... ) and is also in the Bord of Editors, so he has more power on Wikipedia that an ordinary contributor) has been attacking for more than three years various aviation pioneers, amongst others Traian Vuia and Henri Coanda, for unknown reasons. TAB 

In general, as soon as he sees the two names in Wikipedia articles he immediately adds the word """"unsuccessful"""" and other unjustified bad characterizations, multiple times.TAB 
TABTAB 
Any attempt to delete these unfair remarks always fails and the user who dare to confront Romanianlies gets suspended.TAB 
TABTAB 
Something has to be done. If you have an idea feel free to share it. This man is paid with donations from Wikipedia supporters and he simply abuses his position and denigrates, at will and with no justifications, personalities that he does not like.TABTAB

The last contribution of this evil man (under the name BilCat) was at this page: 
http://en.wikipedia.org/wiki/Aircraft_engine
where he added the word """"unsuccessful"""" in connection with Coanda-1910 plane/engine making it the only unsuccessful thing in a large list of engines.""",1,0,0,0,0,0
8d969b8184886349,", 26 June 2008 (UTC)

I don't mind. If you have anything to add further, feel free. And thanks for being civil (though I wouldn't have expected you not to be). -  19:19",0,0,0,0,0,0
3c5650c2d97af667,"7) I was not notified that there was an AN/I discussion about me, and thus denied the chance to comment there before I was blocked, and am thus still unable to respond there.  Is this the normal procedure, to block people without first hearing their defense ?  In this case, much of RP's complaint seems to be based on him mistaking another editor's restore of my material as if it had been a restore done by me.",0,0,0,0,0,0
a753ffac40b5ef48,"incorrect interpretation! 

The european translator, assumed that since hafez was a follower of sufism and love in sufism had sometimes been pederastic, therefore the beloved should have been a young boy. Well, I am looking at the persian version of the verses translated by  Henry Wilberforce-Clarke, and as person whose mother tongue is persian it seems to me that the beloved was an adult female rather than a young boy. Since hafez is using pronouns to refer to his beloved and the cupbeareand, one could go both ways but in persian we always use the phrase 'lock of hair of the beloved' to refer to females (since they have long hair you know). Besides anyone who is familiar with hafez poetry and have an advance understanding of medieval persian language, would know that Hafez is very unlikely to have pederastic inclinations.
I am well aware of the existance pederasty in many teachings of sufism and I have seen the pederastic sentiments in Jami and Saadi poems but Not all persian poets that follow sufism have pederastic inclinations!!.",0,0,0,0,0,0
280a4fb24616fb37,", as they look too unprofessional",0,0,0,0,0,0
d68e46d4786620c8,"""

 Welcome Chan! Just so you know, Arbusto is bold-faced lying. He has no proof that Jason Gastrich even posts on Wikipedia any more. There isn't even an outstanding accusation from someone that they received a message from Jason telling them to vote. Arbusto is a liar, so don't feel that you even need to reply to him (or her, I don't know which gender an """"Arbustoo"""" is). If I were you, I'd ignore him altogether until he gets his act together and stops lying and trying to deceive.  """,0,0,0,0,1,0
33cb547f695f42a8,"""
 Your request at Files for upload 
 Hello, and thank you for your request at Files for Upload! The file has been uploaded.  You can find it at File:Crest of Gurley, Alabama.png. See Wikipedia:Images#Using images to learn image syntax, or Wikipedia:Creation and usage of media files for other types of files. Regards, rocMy contribs """,0,0,0,0,0,0
96f362c0edfc69d7,"Text Edit

Fuck. Shit. Cunt.",1,0,1,0,0,0
93bfab85f1949d99,"Hullaballoo Wolfowitz,  Does it concern you at all that the reasons you gave for removing the clarifications were completely nonsensical?  You even removed it at one point claiming it was in a section it was not even in!!!  Lets just cut to the chase, you are a Jewish man with an agenda to keep Jewish interests in illegally obtained land, by INTERNATIONAL STANDARDS, away from wikipedia pages and the masses as a whole.  Right?  Regardless, at least be accurate if you are going to start attacking someone for selfish reasons so you do not look like an idiot next time with anyone that takes two seconds to look into this.  AND PLEASE, COMMUNICATE WITH ME DIRECTLY NEXT TIME BEFORE BEING OUTWARDLY HOSTILE AS MY DOOR IS ALWAYS OPEN.  Thanks!   And have a good day!",0,0,0,0,1,0
4fb7cbb64dc7335b,"Oh please, stop talking nonsense and deceiving the world. During my long, VERY LONG research I foung NO pictures, no reliable sources, not anything! 
Special gloves LOL. First those special space gloves never existed and second this is the first time I hear anything about such thing! IF YOU WANT TO TALK SH** ADD SOME SOURCES FIRST! I am sick of anti- Croatian propaganda! 
Add the links of the pictures (if they exist) into the discussion. If they are not uploaded, upload them (outside wikipedia) and post a link in here. Admins and moderators will decide if those pictures are too terrible to publish or not....but of course those pictures are from you GreaterSerbian imagination, aren't they.
Explain to me why all teh sources published here were judged unreliable? Because there aren't any reliable sources! The sources I see now are laughable and they are not proving anything! In fact, I am suprised that this article is still standing.
Yes, maybe I have complexes (Serbs like that word). 
Fact is, I do not hate normal Serbs, I hate only xenophobic Serbs spreading lies. And Wikipedia is full of them. 
Oh yeah, I forgot! YOU aren't Serbs,you are from UK or USA! You have Serbian IP's only to deceive racist people ;)))) (sarcasm)
Croat with complexes logging out.",1,0,0,0,0,0
ab499f6682e8b1a3,You must not change the verified sources information. Official web site belongs to the copyright-holder and of course you did not bother to visit it to realize that what I changed and added only improved the voice.,0,0,0,0,0,0
011682bbe6183eac,"Robert Palmer  

With no respect intended Binknsternet, kiss my ass.  Your Mary Ambrose lies are just that. Lies.  How you continue to get to be an editor here is beyond me.  You're a bully and a liar.  I have loads of back up for my information, unlike you.  I am reporting your for bullying and harassment and posting false information. Mary Ambrose is the hoax, no matter how you spin in.  Consider yourself reported.",1,0,1,0,1,0
95577efd89836812,"""""""Under Attack""""

User page has been under attack and will be protected until the vandals have stoppedSteve espinola

TABWow!! Fucking double speak, [wo]man. Lol! If your page was vandalised, what about the stuff you did to mine? :-) No, I think we got a little double think going on now, which I find double plus plus bad but simultaneously double plus plus super double plus funny.

Help support and spread newspeak today! For you have already significantly adopted the other tenets of Big Brother gov'ment.

All I can say: 

TABWar is peace
TABSlavery is freedom
TABVandalism is fine editorial skill

— HopeSeekr of xMule (Talk) 

""""Mexican Estaban 'Steve' Espinola,"""" I feel that your claims of wrongs perpetrated on you deserve documentation. Given all your talk of vandalism to your page, I think it makes sense that all the drama around your presence on Wikipedia be returned to your talk page, where it belongs. Signed, the Brooklyn Steve Espinola, user name: Sojambi Pinola 

new text

[This was left on User:HopeSeekr of xMule's discussion page at . Basicially, he cut everything from his own page, items 1 through 20 below, and pasted it onto HopeSeekr's.]

I've added my whole talk page to your talk page, as you've been creatively editing yours, I choose to creatively edit my own. Steve espinola 

TABLOL!~!!!!! ROFLMFAO!!!! OK, pay attention """"Steve"""": Notice above how many people thank me for my edits? Now look below...see how many people gripe at you for yours? Hmm...I still have trouble figuring out why a single person would become your advocate but I guess every one needs an attorney no matter what the crime. Thanks for making this page even more vibrant. — HopeSeekr of xMule (Talk) 

Mmmmmmbo

good luck!!! I think your version is great Mmmmmmbo

[this was left, unsigned, by User:Steve espinola at  which pretty much solidifies that this user is also User:Mmmmmmbo.

Can you please explain your edits to Biff Rose? They appear to express a negative POV towards the person. -Willmcw 06:55, August 6, 2005 (UTC)

For willmcw

I think its high time you stopped trying to rearrange my words. The information contained on the biff rose site colelcts the pertinent info. It is not a billboard for his achievements, but an overview of his career. I think records that were pressed and sold are of worth. Ones that were not around in copies more than fifty or a hundred are not. I've interviewed Rose, I know which ones sold and which ones didn't. You can beef up a discog with murky details, but it won't help the whole wiki crowd. Stop being bullheaded, and agressive, because though you've been given power through edits, you have also become that which you supposedly fight against. You are not allowing the newer versions of this piece to come to life, but instead are so closely guarding the information disseminated from within that you have become like a fascist. Terrible!!!

[left unsigned by user:Steve espinola at ]

Why do you delete the number of """"Carson"""" appearances? Why are you deleting the name of his biggest song? What does it matter to you if the records sold 10 or 10,000 copies? Do you have some personal animus towards Rose? Please note that your personal feelings, and your personally-obtained interviews, should not be used to influence the article. It's a biography, and should present a comprehensive picture of his life. It's not a place to gain revenge on someone you don't like. -Willmcw 20:21, August 6, 2005 (UTC)

I've copied this discussion to the talk:Biff Rose page. -Willmcw 23:29, August 6, 2005 (UTC)

Any info deleted was moved from prominence to more esoteric reading of it, to make the article read better, and have a decent flow. That Rose was in Time magazine once in 1965 is not of note. That he wrote a song that was covered by both Tiny Tim and David Bowie is. That that song was co written Oscar winning musician Paul Williams is important. Also of note, it should be mentioned that Rose has disavowed the Williams connection in several interviews, until in late 2004 on his own website's message board he admitted he was falsefying William's own involvement in the song. But a small 200 word blurb in time 50 years ago is not of worth. As for Rose's appearnaces on Carson, there has been no reall connection with the amount of times Rose officia",0,0,0,0,0,0
1bddc7becbc9b8f8,((unblock. First off it's justly my nature to use that fucking language alright and its a damn amendment in the constitution you pc bastard this why we can't do shit in this country anymore and should shove your bullshit degree up your ass cunt ass fuck face go get herpes you shithead bastardized fuck,1,0,1,0,1,0
d7d5fcd9ad1ffb42,"""
That isnt going to work, and you dont seem stupid enough to think that it will. nableezy - """,1,0,0,0,1,0
15b8d3a99dd2fe54,"Paul Kelly
Saw your comments regarding the article of Paul Kelly - thought you might want to have a look at the improvements that have been made - given that he has been inducted into the ARIA Hall of Fame his importance has been re-classified as mid however there is an arguement that HOFs should actually be high.",0,0,0,0,0,0
44ddd41a39cf01c5,How about you fuck off and don't stalk my edits?  201.215.187.159,1,0,1,0,0,0
c1d612ac8fb4a7da,stop fuicky reverting my fucking edits it,1,0,1,0,0,0
4ce149927cd1b49b,"Hey f**king swine 

Doing bad? Suffering a lot?",1,0,1,0,1,0
52b14efc0e6575fe,I supposedly was unblocked. And now I am still blocked? What gives?,0,0,0,0,0,0
4305bf54356fac88,"not know to this day what
               Devil brought them into our country. We did not fetch them
               from Jerusalem!... Yes, we have and hold them captive, as I
               would like to keep my rheumatism, and all other diseases and
               misfortunes, who must wait as a poor servant, with money and
               property and everything I have! I wish they were in hell
               with the other Jews and whomsoever they would like to have
               with them.",1,0,0,0,0,1
ca365b73e5929391,image requested|rivers and waterfalls,0,0,0,0,0,0
378cf8603ddf7817,"""

 Good work 

  The Tireless Contributor Barnstar Excellent job with your work on United States Senate Democratic primary election in Pennsylvania, 2010. Continue the good work!  """,0,0,0,0,0,0
d3343200f4a61e1b,"Robert Blake (Aninote) 

It's not an advertisement... The site doesn't even EXIST any more. Check the sources!",0,0,0,0,0,0
ecc05261ac13e4cd,I just started a discussion on WT:FOOTY. –,0,0,0,0,0,0
74bbbed114984417,""" March 2008 (UTC)

As SatyrTN is currently campaigning to scrub the article from mentioning Sanchez's escort career, his proposal to """"archive"""" this section reads like an attempt to scrub a valuable section where his arguments against inclusion have been soundly refuted.   10:31, 23""",0,0,0,0,0,0
e1363495b5c06c32,"Explanation, please 

Dear, Mr. Favonian,
Could you please explain me why you have blocked my account Doraterra? I am not Dilek2! I'm just trying to write article about something that I know!",0,0,0,0,0,0
039409e3f74d4565,"""

 Typo 

Typo right here: 'because the spell together the word """"wanker""""'.  Couldn't change it myself or I would""",1,0,0,0,0,0
b507b043304079b4,""":: Hah! and lol. U can't quote from wikipedia thats cheating! Besides, its a matter of perspective, U didnt make it up and the person who did didn't actually specify now did they? I am having lots of laughs. Besides, laughs out loud is not in the first person form so doesn't make sense to tell someone """" oh loughs out loud"""".  

""",0,0,0,0,0,0
ada2dcc86cd72b87,Why are you doing this? Are you some sort of sadist or troll?,1,0,0,0,0,0
d03b52d1cdf33628,"Admin Coaching Re-confirmation
Hello, previously you expressed interest in participating in the Wikipedia:Admin coaching project.  We are currently conducting a reconfirmation drive to give coaches the opportunity to update their information and capacity to participate in the project.  Please visit Wikipedia:Admin coaching/Status to update your status.  Also, please remember to update your capacity (5th table variable) in the form of a fraction (eg. 2/3 means you are currently coaching 2 students, and could accept 1 more student).  Thank you. '''''' talk",0,0,0,0,0,0
22daec709851292a,"""

 Bias 

Hmn, funny how racism isn't mentioned at all in the article. I'm sure it has nothing to do with the fact that it isn't a """"white"""" organization.  """,1,0,0,0,0,0
531acec2d2087baf,Oh wow last warning you aren't even a registered user!  Go get a girl or something or edit other Wikipedia articles just really get a fucking life!,1,0,1,0,1,0
6fcaa2820e310e23,you are a nazi asshole and always will be.,1,0,1,0,1,1
3ca4e91270a4594b,"An idea to deal with Bambifan 

I would think a separate page at Wikipedia:Long term abuse along the lines of the separate listings for Primetime and DavidYork71, under the circumstances.  If you need help writing one, let me know. 96",0,0,0,0,0,0
6826753205c354a8,"and Minaj is a hypocrite...
...if she indeed performs for Angola's dictator, José Eduardo dos Santos, this Saturday, December 19th, collecting $2 million for her trouble. Black lives matter? Not so much to Nicki Minaj, apparently, which is what people will be saying for years if she follows through on this awful gig.

Hey Nicki, what's good? Not your managers, if they didn't warn you of this bad PR tsunami now cresting over the horizon... What's NOT good? Human rights in Angola. Read it. Just a head's up to let you know that the Internet has a long, long memory for these things. It will forever be part of your biography, and how your character is judged. (Just ask Kanye how that Kazakh wedding gig helped his career.)",0,0,0,0,0,0
8576585f67c9bb51,", 29 December 2006 (UTC)

Possible open proxy
Appears on at least one major spam blacklist:
CBL: http://cbl.abuseat.org/lookup.cgi?ip=59.93.118.58
 (talk) 09:42",0,0,0,0,0,0
970cf70f73a9a4c3,HongQiGong is correct. 218.186.8.234,0,0,0,0,0,0
4b3f2b52768bc12d,"Thanks 

Thanks for the barnstar. I was at DYK today and noticed that every other entry belonged to you (almost anyway!!). So...",0,0,0,0,0,0
a34f465f760ae948,"""

Removing """"The Room"""" from the list

It has acquired a """"so bad it's actually good"""" notoriety and a sort of pop culture mystique.  The hard stats for its inclusion were never there either, and it lacked the pretention, pomp and disappointment of the other megaturds on this list.    """,0,0,0,0,0,0
afbb9cb4fbdc6f57,""" (UTC)
Of these 4 images, apparently the first two are Renascence bulldogs, the third (Duke) an IOEBA-ish one, and the 4th I don't know. (learning)   
Leavitt Bulldogs 
  
These are the Leavittish style ones? (Above?) Looks more slender-ish.   
Yes, more slender-ish than UKC and than IOEBA.   13:29, 10 January 2014""",0,0,0,0,0,0
3cfbc6eac8f9bb2b,"Email 1 and Agenda - week 29 Sept 2009 

First Email and Agenda: WEEK 0

There will be scheduled meetings on every Tuesday at 14:00 in room 111. All group members are required to attend these meetings. Please remember that success of group projects highly depend upon productive group meetings, so please try to make every single one of them.
 
These meetings will start from next week, 6th October Tuesday. I would be heading the first meeting as the Chairperson and Sam would be the Secretory. The post of the chairperson and secretory would keep on rotating so that everyone is involved in this group project.
 
As discussed in today's meeting there are a few tasks that need to be addressed before the meeting on Tuesday, 6th October; which are as follows:
 
    *
      Setting up a Wiki Forum to have an effective group communication system and also providing easy access to the projectmaterial to all the group members. Tejal volunteered to set up the forum. All details of it will be passed on to all of you as soonas it is finished.
    *
      Coming up with conceptual design and ideas for the payload because as we all know payload is most important driver of thesatellite design, so ideally that would be the first step in our project.
    *
      Also please note down the email IDs of all the group members for future contact. And don't forget to buy a log book foryourselves.

If you have any further queries please don't hesitate to contact me.

Best Regards 

Mudassir Farooq - Chairman for Week: 29 Sept 2009 - 6th Oct 2009",0,0,0,0,0,0
f65df91969ab707c,"Nor do my postings indicate that I am anti-social, have gone rogue, or in any other way must be stopped before I do more damage.",0,0,0,0,0,0
f5dafde1e3d59e04,This is your final warning if you persist in vandalism your account will be deleted and further legal action will be taken against you.,1,0,0,0,0,0
8cad055a179334df,"Just to let you know, text added to articles needs to be supported by reliable sources. If you can verify the 'diff' statement, please add it back to the article. And if you aren't sure how, just ask.",0,0,0,0,0,0
5e5028d8c31ef481,"May 2010 (UTC)

And so the default position is now just delete the images Blackash does not feel are needed in her article. Appalling.    18:29, 24",0,0,0,0,0,0
e5ca959541e78a93,"""
No big; tempers flare and the """"Enter"""" button is dangerously big. (I usually reserve the term """"bitey"""" for violations of the """"Don't bite the noobs"""" rule, though.)   |  Talk """,0,0,0,0,0,0
80189c7ba982df1a,"okay that was gay like me....absolutely....uninformative, gay like me im gay mutha fucka! ooo i want sum cock ass hairy balls1 im gay",1,0,1,0,1,1
88ddc2a6eb1bd679,"No, go ahead, we'd love to hear your bright ideas. Oh, wait, you are a coward, nevermind, f off",1,0,0,0,0,0
6351bcc482ddee36,"Book review 

A book I saw reviewed in Nature.",0,0,0,0,0,0
1443ea08539b32f8,"I have not nor am I planning to remove anything because I disagree with the contents. I am removing citations based on weight. I do understand this. As painful as it is, I was leaving Piper unless I find information to discount those studies.",0,0,0,0,0,0
2297e573be04fb6b,"""

Itaqallah and friends blatantly lying
See here please:

I have caught Itaqallah blatantly lying in his edit summaries. I see no reason to assume he or his """"Muslim Guild"""" friends are acting in good faith any more.  """,0,0,0,0,0,0
afa3986b5a3c5661,"That's in the version that TRP demand son having, I have it in use to expand on the GK section. -",0,0,0,0,0,0
4f295405f6bf0183,"All right, who blocked me?",0,0,0,0,0,0
3c0e68a952c1442d,"There are lots of faggs in this world, and that's why this word is not an insult attack, so piss off!",1,0,1,0,1,0
bff0170910823ba8,"Edits to Cloverfield_(creature) 

I have responded to your edit comment where you asked how the content was OR at Talk:Cloverfield (creature)#Size yet again.  You may want to take a look at it. Thanks. -",0,0,0,0,0,0
182050607022d1ed,"ill keep changing and fucking around, ebcause oyure a 16 yo pimply fuck.",1,0,1,0,1,0
6d2e4e2b584fdf0b,"I'll keep all of that in mind, thanks.  I'll fix up that article sometime soon.  BTW, if you are able to find an RS source for the opinions of those opposing the Sivand dam, please link it to me either at the article talk page or my talk page.  For an issue like this, one has to be particularly careful to avoid fringe sites like cais-soas.  Thanks and regards,",0,0,0,0,0,0
